#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
NR4A3	SDC4	9606.ENSP00000482027	9606.ENSP00000361818	0	0	0	0	0.089	0	0	0.112	0.157
NR4A3	PAX7	9606.ENSP00000482027	9606.ENSP00000364524	0	0	0	0	0	0.062	0	0.154	0.173
NR4A3	SYK	9606.ENSP00000482027	9606.ENSP00000364898	0	0	0	0	0	0.062	0	0.182	0.199
NR4A3	SPEN	9606.ENSP00000482027	9606.ENSP00000364912	0	0	0	0	0	0	0	0.175	0.175
NR4A3	SSX1	9606.ENSP00000482027	9606.ENSP00000366118	0	0	0	0	0	0	0	0.208	0.208
NR4A3	WT1	9606.ENSP00000482027	9606.ENSP00000368370	0	0	0	0	0	0.052	0	0.234	0.243
NR4A3	PAX3	9606.ENSP00000482027	9606.ENSP00000375921	0	0	0	0	0.048	0.062	0	0.173	0.197
NR4A3	ZNF384	9606.ENSP00000482027	9606.ENSP00000380019	0	0	0	0	0	0.052	0	0.183	0.193
NR4A3	TCF12	9606.ENSP00000482027	9606.ENSP00000388940	0	0	0	0	0	0.094	0	0.816	0.826
NR4A3	PBX1	9606.ENSP00000482027	9606.ENSP00000405890	0	0	0	0	0	0.069	0	0.241	0.264
NR4A3	PTPRC	9606.ENSP00000482027	9606.ENSP00000411355	0	0	0	0	0.049	0	0	0.160	0.167
NR4A3	RXRA	9606.ENSP00000482027	9606.ENSP00000419692	0	0	0	0.722	0	0.165	0	0.086	0.204
NR4A3	NTRK1	9606.ENSP00000482027	9606.ENSP00000431418	0	0	0	0	0.045	0.045	0	0.155	0.162
NR4A3	TAF15	9606.ENSP00000482027	9606.ENSP00000474096	0	0	0	0	0	0	0	0.865	0.865
NR4A3	TNFAIP3	9606.ENSP00000482027	9606.ENSP00000481570	0	0	0	0	0.203	0	0	0.194	0.330
NR4A3	ZFHX3	9606.ENSP00000482027	9606.ENSP00000493252	0	0	0	0	0	0	0	0.158	0.157
NR4A3	SOCS1	9606.ENSP00000482027	9606.ENSP00000496577	0	0	0	0	0.085	0	0	0.117	0.158
NR4A3	TCF7L2	9606.ENSP00000482027	9606.ENSP00000486891	0	0	0	0	0.042	0.099	0	0.223	0.271
NRAS	SALL4	9606.ENSP00000358548	9606.ENSP00000217086	0	0	0	0	0.077	0	0	0.166	0.197
NRAS	STAG2	9606.ENSP00000358548	9606.ENSP00000218089	0	0	0	0	0.081	0	0	0.607	0.623
NRAS	TSC2	9606.ENSP00000358548	9606.ENSP00000219476	0	0	0	0	0.049	0.169	0	0.444	0.522
NRAS	PIK3R2	9606.ENSP00000358548	9606.ENSP00000222254	0	0	0	0	0.042	0.065	0.900	0.345	0.933
NRAS	PHOX2B	9606.ENSP00000358548	9606.ENSP00000226382	0	0	0	0	0	0	0	0.164	0.163
NRAS	RAB35	9606.ENSP00000358548	9606.ENSP00000229340	0	0	0.085	0.802	0.071	0	0	0.079	0.150
NRAS	TFG	9606.ENSP00000358548	9606.ENSP00000240851	0	0	0	0	0.065	0.078	0	0.099	0.156
NRAS	PLCG1	9606.ENSP00000358548	9606.ENSP00000244007	0	0	0	0	0.042	0	0	0.280	0.281
NRAS	SOX9	9606.ENSP00000358548	9606.ENSP00000245479	0	0	0	0	0	0.045	0	0.279	0.282
NRAS	SBDS	9606.ENSP00000358548	9606.ENSP00000246868	0	0	0	0	0.049	0	0	0.160	0.167
NRAS	RAC2	9606.ENSP00000358548	9606.ENSP00000249071	0	0	0	0.736	0.049	0.144	0	0.145	0.243
NRAS	SMO	9606.ENSP00000358548	9606.ENSP00000249373	0	0	0	0	0	0.069	0	0.266	0.287
NRAS	RARA	9606.ENSP00000358548	9606.ENSP00000254066	0	0	0	0	0	0.073	0	0.435	0.453
NRAS	VHL	9606.ENSP00000358548	9606.ENSP00000256474	0	0	0	0	0.104	0	0	0.125	0.182
NRAS	PDGFRA	9606.ENSP00000358548	9606.ENSP00000257290	0	0	0	0	0.055	0.092	0.900	0.667	0.967
NRAS	POU5F1	9606.ENSP00000358548	9606.ENSP00000259915	0	0	0	0	0.105	0	0	0.220	0.272
NRAS	SPECC1	9606.ENSP00000358548	9606.ENSP00000261503	0	0	0	0	0.044	0.143	0	0.088	0.187
NRAS	PALB2	9606.ENSP00000358548	9606.ENSP00000261584	0	0	0	0	0.066	0	0	0.307	0.325
NRAS	PDGFRB	9606.ENSP00000358548	9606.ENSP00000261799	0	0	0	0	0	0.091	0.900	0.593	0.959
NRAS	PIK3C3	9606.ENSP00000358548	9606.ENSP00000262039	0	0	0	0	0.049	0.065	0	0.194	0.221
NRAS	SMAD2	9606.ENSP00000358548	9606.ENSP00000262160	0	0	0	0	0.070	0.057	0	0.328	0.360
NRAS	PIK3R3	9606.ENSP00000358548	9606.ENSP00000262741	0	0	0	0	0.049	0.065	0.900	0.242	0.923
NRAS	TCF3	9606.ENSP00000358548	9606.ENSP00000262965	0	0	0	0	0.060	0.060	0	0.241	0.271
NRAS	PAX8	9606.ENSP00000358548	9606.ENSP00000263334	0	0	0	0	0	0	0	0.803	0.803
NRAS	STRN	9606.ENSP00000358548	9606.ENSP00000263918	0	0	0	0	0.122	0.066	0	0.222	0.306
NRAS	PIK3CA	9606.ENSP00000358548	9606.ENSP00000263967	0	0	0	0	0.125	0.483	0.900	0.921	0.995
NRAS	YWHAE	9606.ENSP00000358548	9606.ENSP00000264335	0	0	0	0	0.100	0.094	0	0.441	0.505
NRAS	STAT3	9606.ENSP00000358548	9606.ENSP00000264657	0	0	0	0	0.049	0.063	0	0.520	0.535
NRAS	TP63	9606.ENSP00000358548	9606.ENSP00000264731	0	0	0	0	0.051	0	0	0.226	0.234
NRAS	SDHA	9606.ENSP00000358548	9606.ENSP00000264932	0	0	0	0	0.042	0.045	0	0.242	0.246
NRAS	PMS2	9606.ENSP00000358548	9606.ENSP00000265849	0.042	0	0	0	0.049	0	0	0.528	0.532
NRAS	RB1	9606.ENSP00000358548	9606.ENSP00000267163	0	0	0	0	0.109	0.066	0	0.320	0.384
NRAS	TRIP11	9606.ENSP00000358548	9606.ENSP00000267622	0	0	0	0	0.067	0.197	0.500	0	0.593
NRAS	TP53	9606.ENSP00000358548	9606.ENSP00000269305	0	0	0	0	0.080	0	0	0.871	0.876
NRAS	PRDM16	9606.ENSP00000358548	9606.ENSP00000270722	0	0	0	0	0.060	0.091	0	0.178	0.236
NRAS	NUF2	9606.ENSP00000358548	9606.ENSP00000271452	0	0	0	0	0.120	0.045	0	0.113	0.189
NRAS	SETDB1	9606.ENSP00000358548	9606.ENSP00000271640	0	0	0	0	0.060	0.063	0	0.222	0.255
NRAS	PLK2	9606.ENSP00000358548	9606.ENSP00000274289	0	0	0	0	0.042	0.126	0	0.151	0.227
NRAS	RASA1	9606.ENSP00000358548	9606.ENSP00000274376	0	0	0	0	0.095	0.370	0.900	0.763	0.984
NRAS	NTRK2	9606.ENSP00000358548	9606.ENSP00000277120	0	0	0	0	0.074	0.110	0.500	0.287	0.667
NRAS	PAK1	9606.ENSP00000358548	9606.ENSP00000278568	0	0	0	0	0.071	0.165	0.400	0.174	0.564
NRAS	RANBP2	9606.ENSP00000358548	9606.ENSP00000283195	0	0	0	0	0.052	0.101	0	0.449	0.490
NRAS	WIF1	9606.ENSP00000358548	9606.ENSP00000286574	0	0	0	0	0	0	0	0.154	0.154
NRAS	PPARG	9606.ENSP00000358548	9606.ENSP00000287820	0	0	0	0	0.062	0.073	0	0.625	0.645
NRAS	NRG1	9606.ENSP00000358548	9606.ENSP00000287842	0	0	0	0	0	0.212	0.500	0.248	0.678
NRAS	PREX2	9606.ENSP00000358548	9606.ENSP00000288368	0	0	0	0	0	0.218	0	0.457	0.557
NRAS	U2AF1	9606.ENSP00000358548	9606.ENSP00000291552	0	0	0	0	0.044	0	0	0.712	0.712
NRAS	STAT5B	9606.ENSP00000358548	9606.ENSP00000293328	0	0	0	0	0.049	0.063	0	0.413	0.431
NRAS	TAL1	9606.ENSP00000358548	9606.ENSP00000294339	0	0	0	0	0	0	0	0.300	0.300
NRAS	REL	9606.ENSP00000358548	9606.ENSP00000295025	0	0	0	0	0.056	0.078	0	0.203	0.246
NRAS	PRKCI	9606.ENSP00000358548	9606.ENSP00000295797	0	0	0	0	0.099	0.226	0	0.197	0.391
NRAS	RICTOR	9606.ENSP00000358548	9606.ENSP00000296782	0	0	0	0	0.042	0.423	0	0.367	0.620
NRAS	TLX3	9606.ENSP00000358548	9606.ENSP00000296921	0	0	0	0	0	0.050	0	0.310	0.316
NRAS	RAD21	9606.ENSP00000358548	9606.ENSP00000297338	0	0	0	0	0.138	0	0	0.432	0.489
NRAS	WRN	9606.ENSP00000358548	9606.ENSP00000298139	0	0	0	0	0.063	0.051	0	0.192	0.218
NRAS	TSC1	9606.ENSP00000358548	9606.ENSP00000298552	0.042	0	0	0	0.056	0.126	0	0.231	0.311
NRAS	SPRED1	9606.ENSP00000358548	9606.ENSP00000299084	0	0	0	0	0.061	0.319	0.500	0.642	0.870
NRAS	STAT6	9606.ENSP00000358548	9606.ENSP00000300134	0	0	0	0	0.044	0.063	0	0.143	0.165
NRAS	RUNX1	9606.ENSP00000358548	9606.ENSP00000300305	0	0	0	0	0.058	0.083	0	0.727	0.743
NRAS	ZRSR2	9606.ENSP00000358548	9606.ENSP00000303015	0	0	0	0	0	0	0	0.670	0.670
NRAS	PPM1D	9606.ENSP00000358548	9606.ENSP00000306682	0	0	0	0	0.066	0.071	0	0.386	0.421
NRAS	RPTOR	9606.ENSP00000358548	9606.ENSP00000307272	0	0	0	0	0.049	0.094	0	0.298	0.342
NRAS	RPS6KB2	9606.ENSP00000358548	9606.ENSP00000308413	0	0	0	0	0.075	0.135	0	0.281	0.375
NRAS	TERT	9606.ENSP00000358548	9606.ENSP00000309572	0	0	0	0	0.052	0	0	0.675	0.679
NRAS	PRKACA	9606.ENSP00000358548	9606.ENSP00000309591	0	0	0	0	0.070	0.129	0	0.266	0.354
NRAS	PABPC1	9606.ENSP00000358548	9606.ENSP00000313007	0	0	0	0	0.096	0.244	0	0.121	0.347
NRAS	NSD3	9606.ENSP00000358548	9606.ENSP00000313983	0	0	0	0	0	0.063	0	0.157	0.177
NRAS	TFE3	9606.ENSP00000358548	9606.ENSP00000314129	0	0	0	0	0.049	0.091	0	0.233	0.279
NRAS	PPFIBP1	9606.ENSP00000358548	9606.ENSP00000314724	0	0	0	0	0.051	0.224	0	0.087	0.269
NRAS	NUP98	9606.ENSP00000358548	9606.ENSP00000316032	0	0	0	0	0.092	0	0	0.370	0.404
NRAS	SUZ12	9606.ENSP00000358548	9606.ENSP00000316578	0	0	0	0	0.106	0	0	0.348	0.392
NRAS	TRAF7	9606.ENSP00000358548	9606.ENSP00000318944	0	0	0	0	0.074	0.300	0	0.133	0.389
NRAS	POLE	9606.ENSP00000358548	9606.ENSP00000322570	0	0	0	0	0.042	0.045	0	0.504	0.506
NRAS	ZMYM3	9606.ENSP00000358548	9606.ENSP00000322845	0	0	0	0	0.049	0.078	0	0.205	0.242
NRAS	SMC1A	9606.ENSP00000358548	9606.ENSP00000323421	0	0	0	0	0.108	0	0	0.443	0.482
NRAS	SOX2	9606.ENSP00000358548	9606.ENSP00000323588	0	0	0	0	0.060	0.054	0	0.311	0.334
NRAS	PPP2R1A	9606.ENSP00000358548	9606.ENSP00000324804	0	0	0	0	0.055	0.046	0.400	0.354	0.604
NRAS	STK11	9606.ENSP00000358548	9606.ENSP00000324856	0	0	0	0	0.054	0.090	0	0.650	0.673
NRAS	PGR	9606.ENSP00000358548	9606.ENSP00000325120	0	0	0	0	0	0.073	0	0.270	0.294
NRAS	PLAG1	9606.ENSP00000358548	9606.ENSP00000325546	0	0	0	0	0.049	0.091	0	0.275	0.319
NRAS	RBM10	9606.ENSP00000358548	9606.ENSP00000328848	0	0	0	0	0.067	0	0	0.265	0.285
NRAS	PHF6	9606.ENSP00000358548	9606.ENSP00000329097	0	0	0	0	0.172	0.063	0	0.627	0.686
NRAS	PDGFB	9606.ENSP00000358548	9606.ENSP00000330382	0	0	0	0	0	0	0.500	0.312	0.641
NRAS	PTCH1	9606.ENSP00000358548	9606.ENSP00000332353	0	0	0	0	0	0	0	0.515	0.515
NRAS	SMAD3	9606.ENSP00000358548	9606.ENSP00000332973	0	0	0	0	0.062	0.057	0	0.262	0.291
NRAS	TAL2	9606.ENSP00000358548	9606.ENSP00000334547	0	0	0	0	0	0	0	0.174	0.173
NRAS	PTPRB	9606.ENSP00000358548	9606.ENSP00000334928	0	0	0	0	0.042	0.087	0	0.206	0.245
NRAS	PDCD1	9606.ENSP00000358548	9606.ENSP00000335062	0	0	0	0	0.102	0	0	0.433	0.469
NRAS	SF3B1	9606.ENSP00000358548	9606.ENSP00000335321	0	0	0	0	0.060	0	0	0.314	0.328
NRAS	RAD51C	9606.ENSP00000358548	9606.ENSP00000336701	0	0	0	0	0.074	0.073	0	0.224	0.275
NRAS	ZBTB16	9606.ENSP00000358548	9606.ENSP00000338157	0	0	0	0	0	0.091	0	0.119	0.164
NRAS	SSX2	9606.ENSP00000358548	9606.ENSP00000338796	0	0	0	0	0	0	0	0.151	0.150
NRAS	NT5C2	9606.ENSP00000358548	9606.ENSP00000339479	0	0	0	0	0.049	0	0	0.298	0.303
NRAS	RAP1GDS1	9606.ENSP00000358548	9606.ENSP00000340454	0	0	0	0	0.082	0.519	0	0.181	0.608
NRAS	TRIM24	9606.ENSP00000358548	9606.ENSP00000340507	0	0	0	0	0.077	0.068	0.400	0.159	0.508
NRAS	SMARCB1	9606.ENSP00000358548	9606.ENSP00000340883	0	0	0	0	0.042	0	0	0.528	0.528
NRAS	STAT5A	9606.ENSP00000358548	9606.ENSP00000341208	0	0	0	0	0	0.063	0	0.381	0.396
NRAS	SEPTIN6	9606.ENSP00000358548	9606.ENSP00000341524	0	0	0	0	0.048	0.166	0	0.087	0.213
NRAS	SMAD4	9606.ENSP00000358548	9606.ENSP00000341551	0	0	0	0	0.097	0.051	0	0.646	0.670
NRAS	PKN1	9606.ENSP00000358548	9606.ENSP00000343325	0	0	0	0	0.088	0.138	0	0.128	0.256
NRAS	SMARCA4	9606.ENSP00000358548	9606.ENSP00000343896	0	0	0	0	0.052	0.069	0	0.376	0.401
NRAS	PDPK1	9606.ENSP00000358548	9606.ENSP00000344220	0	0	0	0	0.104	0	0.500	0.262	0.641
NRAS	SH2B3	9606.ENSP00000358548	9606.ENSP00000345492	0	0	0	0	0.069	0	0	0.507	0.521
NRAS	RPL22	9606.ENSP00000358548	9606.ENSP00000346088	0	0	0	0	0.047	0	0	0.167	0.172
NRAS	SND1	9606.ENSP00000358548	9606.ENSP00000346762	0	0	0	0	0.049	0.050	0.400	0.127	0.464
NRAS	RET	9606.ENSP00000358548	9606.ENSP00000347942	0	0	0	0	0	0.099	0.400	0.776	0.868
NRAS	RAC1	9606.ENSP00000358548	9606.ENSP00000348461	0	0	0	0.729	0.060	0.144	0	0.121	0.231
NRAS	PPP4R2	9606.ENSP00000358548	9606.ENSP00000349124	0	0	0	0	0.140	0	0	0.064	0.161
NRAS	POT1	9606.ENSP00000358548	9606.ENSP00000350249	0	0	0	0	0.067	0	0	0.174	0.196
NRAS	PAX5	9606.ENSP00000358548	9606.ENSP00000350844	0	0	0	0	0	0	0	0.419	0.419
NRAS	TRIM33	9606.ENSP00000358548	9606.ENSP00000351250	0	0	0	0	0.104	0.068	0	0.198	0.271
NRAS	TFEB	9606.ENSP00000358548	9606.ENSP00000351742	0	0	0	0	0	0.091	0	0.147	0.192
NRAS	TGFBR2	9606.ENSP00000358548	9606.ENSP00000351905	0	0	0	0	0.074	0.110	0	0.379	0.443
NRAS	NUP214	9606.ENSP00000358548	9606.ENSP00000352400	0	0	0	0	0.042	0	0	0.309	0.309
NRAS	TRRAP	9606.ENSP00000358548	9606.ENSP00000352925	0	0	0	0	0.060	0.062	0	0.269	0.299
NRAS	NTRK3	9606.ENSP00000358548	9606.ENSP00000354207	0	0	0	0	0.074	0.110	0.500	0.481	0.757
NRAS	ZEB1	9606.ENSP00000358548	9606.ENSP00000354487	0	0	0	0	0.047	0	0	0.333	0.337
NRAS	TOP1	9606.ENSP00000358548	9606.ENSP00000354522	0	0	0	0	0.083	0.063	0	0.211	0.263
NRAS	ZNF521	9606.ENSP00000358548	9606.ENSP00000354794	0	0	0	0	0	0.091	0	0.125	0.170
NRAS	QKI	9606.ENSP00000358548	9606.ENSP00000355094	0	0	0	0	0.064	0	0.400	0.191	0.506
NRAS	PARP1	9606.ENSP00000358548	9606.ENSP00000355759	0	0	0	0	0.080	0.045	0	0.447	0.472
NRAS	PRKN	9606.ENSP00000358548	9606.ENSP00000355865	0	0	0	0	0	0.077	0	0.143	0.176
NRAS	SGK1	9606.ENSP00000358548	9606.ENSP00000356832	0	0	0	0	0.057	0.135	0	0.219	0.308
NRAS	SDHC	9606.ENSP00000358548	9606.ENSP00000356953	0	0	0	0	0.042	0.050	0	0.229	0.237
NRAS	ROS1	9606.ENSP00000358548	9606.ENSP00000357494	0	0	0	0	0.074	0.110	0	0.705	0.736
NRAS	PRDM1	9606.ENSP00000358548	9606.ENSP00000358092	0	0	0	0	0.067	0	0	0.254	0.274
NRAS	PDE4DIP	9606.ENSP00000358548	9606.ENSP00000358363	0	0	0	0	0.049	0.095	0	0.131	0.187
NRAS	TENT5C	9606.ENSP00000358548	9606.ENSP00000358458	0	0	0	0	0	0	0	0.583	0.583
NRAS	SHOC2	9606.ENSP00000358548	9606.ENSP00000358464	0	0	0	0	0.090	0.342	0.900	0.812	0.987
NRAS	PTPN13	9606.ENSP00000358548	9606.ENSP00000394794	0	0	0	0	0	0.087	0	0.110	0.153
NRAS	PTPRS	9606.ENSP00000358548	9606.ENSP00000467537	0	0	0	0	0.060	0.087	0	0.092	0.153
NRAS	PTP4A1	9606.ENSP00000358548	9606.ENSP00000497588	0	0	0	0	0.110	0	0	0.088	0.154
NRAS	RAD54L	9606.ENSP00000358548	9606.ENSP00000361043	0	0	0	0	0.086	0.048	0	0.106	0.154
NRAS	RXRA	9606.ENSP00000358548	9606.ENSP00000419692	0	0	0	0	0.042	0.073	0	0.125	0.155
NRAS	SRGAP3	9606.ENSP00000358548	9606.ENSP00000373347	0	0	0	0	0	0.094	0	0.108	0.157
NRAS	TMPRSS2	9606.ENSP00000358548	9606.ENSP00000381588	0	0	0	0	0.052	0.064	0	0.129	0.159
NRAS	TCL1A	9606.ENSP00000358548	9606.ENSP00000451506	0	0	0	0	0.056	0	0	0.161	0.174
NRAS	RAD51B	9606.ENSP00000358548	9606.ENSP00000419881	0	0	0	0	0	0.073	0	0.150	0.178
NRAS	WWTR1	9606.ENSP00000358548	9606.ENSP00000419465	0	0	0	0	0.044	0.068	0	0.153	0.180
NRAS	PICALM	9606.ENSP00000358548	9606.ENSP00000377015	0	0	0	0	0.091	0	0	0.137	0.182
NRAS	NUMA1	9606.ENSP00000358548	9606.ENSP00000377298	0	0	0	0	0.042	0.095	0	0.141	0.190
NRAS	ROBO2	9606.ENSP00000358548	9606.ENSP00000417335	0	0	0	0	0	0.045	0	0.189	0.192
NRAS	RHOH	9606.ENSP00000358548	9606.ENSP00000371219	0	0	0	0.674	0	0.144	0	0.096	0.193
NRAS	RNF213	9606.ENSP00000358548	9606.ENSP00000464087	0	0	0	0	0.046	0.102	0	0.138	0.197
NRAS	RAD51D	9606.ENSP00000358548	9606.ENSP00000466399	0	0	0	0	0.042	0.073	0	0.175	0.203
NRAS	TNFAIP3	9606.ENSP00000358548	9606.ENSP00000481570	0	0	0	0	0.075	0	0	0.177	0.206
NRAS	SFRP4	9606.ENSP00000358548	9606.ENSP00000410715	0	0	0	0	0	0.152	0	0.103	0.207
NRAS	RRAGC	9606.ENSP00000358548	9606.ENSP00000362092	0	0	0	0	0.059	0.152	0	0.088	0.210
NRAS	TP53BP1	9606.ENSP00000358548	9606.ENSP00000371475	0	0	0	0	0.047	0	0	0.206	0.210
NRAS	TPM4	9606.ENSP00000358548	9606.ENSP00000494125	0	0	0	0	0.090	0.091	0	0.122	0.210
NRAS	RPL5	9606.ENSP00000358548	9606.ENSP00000359345	0	0	0	0	0.063	0.048	0	0.188	0.213
NRAS	PAK6	9606.ENSP00000358548	9606.ENSP00000453858	0	0	0	0	0	0.165	0	0.100	0.216
NRAS	TCF12	9606.ENSP00000358548	9606.ENSP00000388940	0	0	0	0	0.060	0.066	0	0.180	0.217
NRAS	SDHD	9606.ENSP00000358548	9606.ENSP00000364699	0	0	0	0	0.052	0	0	0.210	0.219
NRAS	PLCG2	9606.ENSP00000358548	9606.ENSP00000482457	0	0	0	0	0.047	0	0	0.218	0.222
NRAS	SPEN	9606.ENSP00000358548	9606.ENSP00000364912	0	0	0	0	0.049	0.062	0	0.203	0.226
NRAS	XPA	9606.ENSP00000358548	9606.ENSP00000364270	0	0	0	0	0	0.124	0	0.157	0.230
NRAS	SEPTIN5	9606.ENSP00000358548	9606.ENSP00000391311	0	0	0	0	0.056	0.209	0	0.055	0.233
NRAS	PRF1	9606.ENSP00000358548	9606.ENSP00000398568	0	0	0	0	0	0.107	0	0.177	0.233
NRAS	PRPF40B	9606.ENSP00000358548	9606.ENSP00000448073	0	0	0	0	0	0	0	0.236	0.236
NRAS	SIRPA	9606.ENSP00000358548	9606.ENSP00000478763	0	0	0	0	0.048	0.169	0	0.120	0.243
NRAS	STIL	9606.ENSP00000358548	9606.ENSP00000360944	0	0	0	0	0.068	0.099	0	0.173	0.245
NRAS	WAS	9606.ENSP00000358548	9606.ENSP00000365891	0	0	0	0	0.044	0.123	0	0.175	0.247
NRAS	RBM15	9606.ENSP00000358548	9606.ENSP00000358799	0	0	0	0	0.067	0.045	0	0.225	0.249
NRAS	NUTM1	9606.ENSP00000358548	9606.ENSP00000444896	0	0	0	0	0	0.091	0	0.210	0.251
NRAS	TET1	9606.ENSP00000358548	9606.ENSP00000362748	0	0	0	0	0.068	0	0	0.231	0.252
NRAS	SDHB	9606.ENSP00000358548	9606.ENSP00000364649	0	0	0	0	0.059	0	0	0.239	0.253
NRAS	PMS1	9606.ENSP00000358548	9606.ENSP00000406490	0.042	0	0	0	0.056	0	0	0.245	0.257
NRAS	PTPRT	9606.ENSP00000358548	9606.ENSP00000362294	0	0	0	0	0.054	0.087	0	0.208	0.257
NRAS	PIK3C2G	9606.ENSP00000358548	9606.ENSP00000445381	0	0	0	0	0.055	0	0	0.248	0.258
NRAS	SLC34A2	9606.ENSP00000358548	9606.ENSP00000371483	0	0	0	0	0	0.079	0	0.228	0.258
NRAS	ZNF384	9606.ENSP00000358548	9606.ENSP00000380019	0	0	0	0	0.060	0.091	0	0.220	0.275
NRAS	PAK5	9606.ENSP00000358548	9606.ENSP00000367686	0	0	0	0	0	0.165	0	0.168	0.276
NRAS	TBL1XR1	9606.ENSP00000358548	9606.ENSP00000405574	0	0	0	0	0.081	0.098	0	0.204	0.283
NRAS	PTK6	9606.ENSP00000358548	9606.ENSP00000442460	0	0	0	0	0.074	0.129	0	0.188	0.287
NRAS	SUFU	9606.ENSP00000358548	9606.ENSP00000358918	0	0	0	0	0.071	0	0	0.267	0.290
NRAS	RAD51	9606.ENSP00000358548	9606.ENSP00000493712	0	0	0	0	0.086	0.073	0	0.231	0.291
NRAS	TLX1	9606.ENSP00000358548	9606.ENSP00000359215	0	0	0	0	0	0.050	0	0.289	0.295
NRAS	POLD1	9606.ENSP00000358548	9606.ENSP00000472445	0	0	0	0	0.055	0.045	0	0.284	0.298
NRAS	XIAP	9606.ENSP00000358548	9606.ENSP00000360242	0	0	0	0	0.087	0.065	0	0.249	0.303
NRAS	TCF7L2	9606.ENSP00000358548	9606.ENSP00000486891	0	0	0	0	0.053	0	0	0.302	0.310
NRAS	PTPN6	9606.ENSP00000358548	9606.ENSP00000391592	0	0	0	0	0.073	0.153	0	0.193	0.311
NRAS	PAX7	9606.ENSP00000358548	9606.ENSP00000364524	0	0	0	0	0.055	0.071	0	0.289	0.321
NRAS	PBX1	9606.ENSP00000358548	9606.ENSP00000405890	0	0	0	0	0.061	0	0	0.310	0.324
NRAS	SEPTIN9	9606.ENSP00000358548	9606.ENSP00000391249	0	0	0	0	0.069	0.187	0	0.188	0.333
NRAS	RHOA	9606.ENSP00000358548	9606.ENSP00000400175	0	0	0.099	0.747	0.068	0.191	0	0.139	0.338
NRAS	XPO1	9606.ENSP00000358548	9606.ENSP00000384863	0	0	0	0	0.083	0.045	0	0.308	0.341
NRAS	PDCD1LG2	9606.ENSP00000358548	9606.ENSP00000380855	0	0	0	0	0.059	0	0	0.332	0.345
NRAS	TPM3	9606.ENSP00000358548	9606.ENSP00000498577	0	0	0	0	0.080	0.091	0	0.279	0.345
NRAS	YAP1	9606.ENSP00000358548	9606.ENSP00000478927	0	0	0	0	0.042	0.068	0	0.331	0.351
NRAS	NSD1	9606.ENSP00000358548	9606.ENSP00000395929	0	0	0	0	0.074	0.063	0	0.327	0.365
NRAS	P2RY8	9606.ENSP00000358548	9606.ENSP00000370697	0	0	0	0	0.059	0.107	0	0.315	0.374
NRAS	TGFBR1	9606.ENSP00000358548	9606.ENSP00000447297	0	0	0	0	0.139	0.110	0	0.253	0.378
NRAS	SPOP	9606.ENSP00000358548	9606.ENSP00000377001	0	0	0	0	0.109	0.064	0	0.327	0.390
NRAS	PTPRD	9606.ENSP00000358548	9606.ENSP00000370593	0	0	0	0	0.060	0.087	0	0.352	0.395
NRAS	TSHR	9606.ENSP00000358548	9606.ENSP00000441235	0	0	0	0	0.056	0	0	0.401	0.411
NRAS	PTPRC	9606.ENSP00000358548	9606.ENSP00000411355	0	0	0	0	0.065	0.087	0	0.369	0.415
NRAS	PTPRK	9606.ENSP00000358548	9606.ENSP00000432973	0	0	0	0	0.054	0.087	0	0.385	0.423
NRAS	TFRC	9606.ENSP00000358548	9606.ENSP00000376197	0	0	0	0	0.126	0.222	0	0.226	0.428
NRAS	RNF43	9606.ENSP00000358548	9606.ENSP00000463069	0	0	0	0	0	0	0	0.437	0.437
NRAS	PAX3	9606.ENSP00000358548	9606.ENSP00000375921	0	0	0	0	0.057	0.071	0	0.408	0.437
NRAS	PBRM1	9606.ENSP00000358548	9606.ENSP00000386593	0	0	0	0	0.122	0.071	0	0.372	0.443
NRAS	NSD2	9606.ENSP00000358548	9606.ENSP00000372351	0	0	0	0	0.068	0.063	0	0.423	0.452
NRAS	RUNX1T1	9606.ENSP00000358548	9606.ENSP00000402257	0	0	0	0	0.046	0.068	0	0.451	0.469
NRAS	PRKAR1A	9606.ENSP00000358548	9606.ENSP00000376475	0	0	0	0	0.060	0.249	0	0.313	0.473
NRAS	SETD2	9606.ENSP00000358548	9606.ENSP00000386759	0	0	0	0	0.060	0.063	0	0.452	0.475
NRAS	SOCS1	9606.ENSP00000358548	9606.ENSP00000496577	0	0	0	0	0	0.046	0	0.479	0.481
NRAS	ZMYM2	9606.ENSP00000358548	9606.ENSP00000479904	0	0	0	0	0.049	0.078	0.500	0.044	0.524
NRAS	PPP6C	9606.ENSP00000358548	9606.ENSP00000392147	0	0	0	0	0.085	0.126	0	0.460	0.531
NRAS	TEK	9606.ENSP00000358548	9606.ENSP00000369375	0	0	0	0	0	0.071	0.500	0.245	0.618
NRAS	NTRK1	9606.ENSP00000358548	9606.ENSP00000431418	0	0	0	0	0.074	0.110	0	0.582	0.625
NRAS	VAV1	9606.ENSP00000358548	9606.ENSP00000472929	0	0	0	0	0.047	0.096	0.500	0.304	0.660
NRAS	SETBP1	9606.ENSP00000358548	9606.ENSP00000497406	0	0	0	0	0	0.063	0	0.672	0.679
NRAS	SRSF2	9606.ENSP00000358548	9606.ENSP00000376276	0	0	0	0	0.062	0	0	0.697	0.703
